TransactionID,CustomerID,ProductID,QuantityPurchased,TransactionDate,Price
1524,932,138,3,05/03/23,34.54
1525,292,39,1,05/03/23,95.92
1526,794,28,4,05/03/23,92.56
1527,811,49,3,05/03/23,78.21
1528,283,164,3,05/03/23,10.36
1529,69,125,4,05/03/23,53.93
1530,660,13,4,05/03/23,18.78
1531,11,36,4,05/03/23,99.46
1532,254,101,1,05/03/23,16.85
1533,842,26,1,05/03/23,26.82
1534,872,86,3,05/03/23,41.37
1535,550,4,3,05/03/23,22.06
1536,134,82,2,05/03/23,72.65
1537,712,192,1,06/03/23,42.85
1538,23,166,3,06/03/23,26.81
1539,815,127,4,06/03/23,94.35
1540,346,88,4,06/03/23,72.79
1541,302,127,1,06/03/23,94.35
1542,363,120,4,06/03/23,30.43
1543,396,22,2,06/03/23,23.28
1544,218,130,3,06/03/23,57.27
1545,141,31,3,06/03/23,51.2
1546,616,119,3,06/03/23,90.33
1547,958,11,1,06/03/23,58.55
1548,210,46,4,06/03/23,12.99
1549,985,96,2,06/03/23,99.06
1550,993,190,1,06/03/23,92.82
1551,623,197,3,06/03/23,23.76
1552,616,192,2,06/03/23,42.85
1553,828,10,3,06/03/23,57.39
1554,683,168,3,06/03/23,71.14
1555,460,128,1,06/03/23,62.76
1556,356,152,3,06/03/23,63.79
1557,324,99,2,06/03/23,44.37
1558,133,172,3,06/03/23,85.78
1559,888,112,4,06/03/23,11.95
1560,805,60,3,06/03/23,67.3
1561,840,190,1,07/03/23,92.82
1562,127,87,2,07/03/23,84.97
1563,106,145,1,07/03/23,66
1564,604,65,4,07/03/23,17.19
1565,799,57,3,07/03/23,84.9
1566,378,183,1,07/03/23,32.66
1567,905,106,1,07/03/23,99.41
1568,51,181,1,07/03/23,69
1569,29,184,1,07/03/23,51.99
1570,462,9,4,07/03/23,15.23
1571,296,22,4,07/03/23,23.28
1572,297,141,3,07/03/23,85.04
1573,726,89,3,07/03/23,72.22
1574,779,176,2,07/03/23,90
1575,407,18,4,07/03/23,99.35
1576,769,115,1,07/03/23,62.75
1577,814,168,1,07/03/23,71.14
1578,613,145,2,07/03/23,66
1579,405,143,1,07/03/23,60.78
1580,346,106,2,07/03/23,99.41
1581,622,15,3,07/03/23,46.59
1582,420,63,4,07/03/23,65.49
1583,182,167,2,07/03/23,66.2
1584,983,13,1,07/03/23,18.78
1585,825,81,2,08/03/23,76.79
1586,1,32,3,08/03/23,43.82
1587,831,137,1,08/03/23,45.43
1588,950,40,3,08/03/23,24.03
1589,567,148,3,08/03/23,67.98
1590,371,82,2,08/03/23,72.65
1591,936,77,3,08/03/23,86.32
1592,911,191,1,08/03/23,48.47
1593,661,76,3,08/03/23,94.25
1594,431,172,3,08/03/23,85.78
1595,969,38,2,08/03/23,52.63
1596,309,188,3,08/03/23,36.22
1597,137,71,4,08/03/23,53.74
1598,202,48,2,08/03/23,27.7
1599,436,18,2,08/03/23,99.35
1600,313,144,1,08/03/23,30.49
1601,117,183,1,08/03/23,32.66
1602,666,39,1,08/03/23,95.92
1603,937,196,1,08/03/23,66.05
1604,803,187,4,08/03/23,84.34
1605,575,89,2,08/03/23,72.22
1606,244,62,3,08/03/23,26.43
1607,537,141,1,08/03/23,85.04
1608,602,109,1,08/03/23,11.12
1609,75,81,1,09/03/23,76.79
1610,806,134,3,09/03/23,52.27
1611,386,77,1,09/03/23,86.32
1612,903,188,3,09/03/23,36.22
1613,210,90,2,09/03/23,39.33
1614,475,14,2,09/03/23,31.64
1615,418,95,2,09/03/23,45.29
1616,347,54,4,09/03/23,82.01
1617,529,132,3,09/03/23,12.98
1618,640,39,1,09/03/23,95.92
1619,939,72,1,09/03/23,46.64
1620,955,25,1,09/03/23,90.34
1621,876,77,1,09/03/23,86.32
1622,763,160,4,09/03/23,85.88
1623,179,187,1,09/03/23,84.34
1624,182,191,4,09/03/23,48.47
1625,664,166,3,09/03/23,26.81
1626,25,120,2,09/03/23,30.43
1627,967,53,1,09/03/23,26.27
1628,180,195,2,09/03/23,71.6
1629,710,156,3,09/03/23,89.84
1630,501,131,3,09/03/23,85.13
1631,856,150,1,09/03/23,44.32
1632,161,96,3,09/03/23,99.06
1633,177,166,2,10/03/23,26.81
1634,285,200,1,10/03/23,93.91
1635,63,72,4,10/03/23,46.64
1636,662,62,1,10/03/23,26.43
1637,666,185,2,10/03/23,90.8
1638,156,6,1,10/03/23,91.73
1639,882,32,1,10/03/23,43.82
1640,469,99,2,10/03/23,44.37
1641,49,138,1,10/03/23,34.54
1642,967,131,1,10/03/23,85.13
1643,849,187,2,10/03/23,84.34
1644,84,76,3,10/03/23,94.25
1645,361,177,2,10/03/23,39
1646,689,59,1,10/03/23,51.94
1647,148,31,4,10/03/23,51.2
1648,630,93,4,10/03/23,29.67
1649,342,69,2,10/03/23,77.71
1650,476,190,4,10/03/23,92.82
1651,63,52,1,10/03/23,80.47
1652,701,89,1,10/03/23,72.22
1653,360,127,2,10/03/23,94.35
1654,561,169,1,10/03/23,53.88
1655,327,31,3,10/03/23,51.2
1656,769,84,1,10/03/23,74.47
1657,736,127,2,11/03/23,94.35
1658,141,150,3,11/03/23,44.32
1659,990,132,3,11/03/23,12.98
1660,215,13,4,11/03/23,18.78
1661,435,45,1,11/03/23,34.44
1662,891,127,2,11/03/23,94.35
1663,952,170,4,11/03/23,13.65
1664,723,114,4,11/03/23,78.16
1665,318,177,1,11/03/23,39
1666,32,20,1,11/03/23,10.53
1667,670,81,2,11/03/23,76.79
1668,285,182,4,11/03/23,30.83
1669,305,164,2,11/03/23,10.36
1670,429,129,4,11/03/23,72.93
1671,477,143,4,11/03/23,60.78
1672,286,17,4,11/03/23,94.5
1673,144,152,1,11/03/23,63.79
1674,424,58,4,11/03/23,61.64
1675,19,72,4,11/03/23,46.64
1676,18,109,4,11/03/23,11.12
1677,769,23,3,11/03/23,41.4
1678,590,174,1,11/03/23,84.7
1679,371,72,3,11/03/23,46.64
1680,175,8,1,11/03/23,87.2
1681,194,59,2,12/03/23,51.94
1682,502,111,3,12/03/23,85.44
1683,988,187,2,12/03/23,84.34
1684,113,13,4,12/03/23,18.78
1685,114,167,2,12/03/23,66.2
1686,222,156,2,12/03/23,89.84
1687,678,189,2,12/03/23,82.77
1688,947,16,2,12/03/23,87.93
1689,831,119,1,12/03/23,90.33
1690,644,2,3,12/03/23,81.6
1691,897,145,1,12/03/23,66
1692,264,30,1,12/03/23,19.32
1693,925,103,1,12/03/23,93.81
1694,55,13,2,12/03/23,18.78
1695,871,96,1,12/03/23,99.06
1696,643,94,3,12/03/23,66.29
1697,800,82,1,12/03/23,72.65
1698,778,13,4,12/03/23,18.78
1699,458,171,2,12/03/23,69.05
1700,979,94,4,12/03/23,66.29
1701,878,149,3,12/03/23,92.64
1702,162,112,3,12/03/23,11.95
1703,380,55,3,12/03/23,67.76
1704,993,81,3,12/03/23,76.79
1705,87,168,1,13/03/23,71.14
1706,55,116,2,13/03/23,80.45
1707,476,143,3,13/03/23,60.78
1708,800,180,4,13/03/23,94.76
1709,178,108,3,13/03/23,24.61
1710,391,53,2,13/03/23,26.27
1711,349,128,4,13/03/23,62.76
1712,8,180,4,13/03/23,94.76
1713,833,158,4,13/03/23,22.27
1714,313,161,1,13/03/23,10.95
1715,759,57,3,13/03/23,84.9
1716,835,52,1,13/03/23,80.47
1717,984,137,4,13/03/23,45.43
1718,983,182,1,13/03/23,30.83
1719,443,111,1,13/03/23,85.44
1720,767,1,1,13/03/23,46.11
1721,328,44,3,13/03/23,81.93
1722,54,75,4,13/03/23,96.74
1723,761,98,4,13/03/23,30.55
1724,239,9,3,13/03/23,15.23
1725,229,32,1,13/03/23,43.82
1726,579,15,1,13/03/23,46.59
1727,51,140,2,13/03/23,74.78
1728,609,185,2,13/03/23,90.8
1729,604,136,2,14/03/23,73.53
1730,264,72,3,14/03/23,46.64
1731,418,155,4,14/03/23,38.72
1732,803,190,2,14/03/23,92.82
1733,96,12,4,14/03/23,87.46
1734,88,65,4,14/03/23,17.19
1735,78,107,4,14/03/23,72.89
1736,288,42,3,14/03/23,82.72
1737,120,190,3,14/03/23,92.82
1738,814,115,3,14/03/23,62.75
1739,491,139,3,14/03/23,10.3
1740,912,103,2,14/03/23,93.81
1741,452,171,1,14/03/23,69.05
1742,500,95,1,14/03/23,45.29
1743,165,17,1,14/03/23,94.5
1744,182,160,2,14/03/23,85.88
1745,469,85,1,14/03/23,99.81
1746,910,168,2,14/03/23,71.14
1747,735,151,2,14/03/23,78.87
1748,823,56,2,14/03/23,70.21
1749,944,134,1,14/03/23,52.27
1750,978,86,4,14/03/23,41.37
1751,7,178,1,14/03/23,11.21
1752,330,102,1,14/03/23,64.32
1753,775,165,3,15/03/23,46.15
1754,673,192,2,15/03/23,42.85
1755,151,54,4,15/03/23,82.01
1756,85,200,3,15/03/23,93.91
1757,147,177,4,15/03/23,39
1758,624,115,4,15/03/23,62.75
1759,381,139,2,15/03/23,10.3
1760,915,88,1,15/03/23,72.79
1761,548,49,2,15/03/23,78.21
1762,285,149,2,15/03/23,92.64
1763,700,115,3,15/03/23,62.75
1764,82,194,2,15/03/23,57.65
1765,514,63,1,15/03/23,65.49
1766,897,104,4,15/03/23,86.53
1767,815,83,2,15/03/23,90.16
1768,709,103,4,15/03/23,93.81
1769,916,156,2,15/03/23,89.84
1770,523,17,4,15/03/23,94.5
1771,746,6,2,15/03/23,91.73
1772,386,147,3,15/03/23,53.98
1773,707,184,4,15/03/23,51.99
1774,471,28,2,15/03/23,92.56
1775,119,194,2,15/03/23,57.65
1776,396,38,3,15/03/23,52.63
1777,532,119,3,16/03/23,90.33
1778,261,37,3,16/03/23,58.92
1779,805,115,4,16/03/23,62.75
1780,934,68,4,16/03/23,42.59
1781,256,177,3,16/03/23,39
1782,734,43,1,16/03/23,33.47
1783,905,164,1,16/03/23,10.36
1784,226,58,2,16/03/23,61.64
1785,53,13,1,16/03/23,18.78
1786,940,52,2,16/03/23,80.47
1787,867,58,4,16/03/23,61.64
1788,500,32,4,16/03/23,43.82
1789,506,105,1,16/03/23,16.09
1790,854,188,4,16/03/23,36.22
1791,364,83,3,16/03/23,90.16
1792,280,186,3,16/03/23,23.46
1793,593,99,1,16/03/23,44.37
1794,714,104,1,16/03/23,86.53
1795,158,184,2,16/03/23,51.99
1796,632,28,4,16/03/23,92.56
1797,59,129,2,16/03/23,72.93
1798,727,170,2,16/03/23,13.65
1799,128,48,3,16/03/23,27.7
1800,736,40,3,16/03/23,24.03
1801,721,97,3,17/03/23,53.09
1802,882,191,3,17/03/23,48.47
1803,115,200,2,17/03/23,93.91
1804,209,114,3,17/03/23,78.16
1805,526,132,4,17/03/23,12.98
1806,521,166,3,17/03/23,26.81
1807,552,155,3,17/03/23,38.72
1808,962,137,3,17/03/23,45.43
1809,237,111,1,17/03/23,85.44
1810,281,144,4,17/03/23,30.49
1811,359,184,4,17/03/23,51.99
1812,201,76,2,17/03/23,94.25
1813,758,31,2,17/03/23,51.2
1814,278,119,3,17/03/23,90.33
1815,235,142,1,17/03/23,45.55
1816,494,25,2,17/03/23,90.34
1817,4,34,2,17/03/23,49.48
1818,666,67,3,17/03/23,64.75
1819,442,152,3,17/03/23,63.79
1820,29,118,2,17/03/23,14.55
1821,109,73,2,17/03/23,68.55
1822,610,26,4,17/03/23,26.82
1823,727,148,1,17/03/23,67.98
1824,805,192,4,17/03/23,42.85
1825,75,104,2,18/03/23,86.53
1826,838,10,4,18/03/23,57.39
1827,146,67,4,18/03/23,64.75
1828,128,152,2,18/03/23,63.79
1829,853,5,3,18/03/23,17.97
1830,42,195,2,18/03/23,71.6
1831,356,186,3,18/03/23,23.46
1832,41,27,2,18/03/23,65.77
1833,934,113,2,18/03/23,30.98
1834,34,15,2,18/03/23,46.59
1835,17,163,1,18/03/23,50.61
1836,677,105,3,18/03/23,16.09
1837,153,181,1,18/03/23,69
1838,998,44,2,18/03/23,81.93
1839,378,26,4,18/03/23,26.82
1840,588,175,1,18/03/23,28.05
1841,599,162,3,18/03/23,87.55
1842,629,95,2,18/03/23,45.29
1843,874,178,1,18/03/23,11.21
1844,342,84,4,18/03/23,74.47
1845,981,140,1,18/03/23,74.78
1846,27,132,3,18/03/23,12.98
1847,825,87,1,18/03/23,84.97
1848,287,176,4,18/03/23,90
1849,646,183,4,19/03/23,32.66
1850,731,112,3,19/03/23,11.95
1851,168,129,4,19/03/23,72.93
1852,610,89,2,19/03/23,72.22
1853,268,66,4,19/03/23,10.05
1854,749,158,2,19/03/23,22.27
1855,821,131,1,19/03/23,85.13
1856,455,122,2,19/03/23,67.99
1857,906,149,2,19/03/23,92.64
1858,685,84,1,19/03/23,74.47
1859,401,177,4,19/03/23,39
1860,922,116,2,19/03/23,80.45
1861,981,190,4,19/03/23,92.82
1862,476,116,1,19/03/23,80.45
1863,702,38,3,19/03/23,52.63
1864,634,143,4,19/03/23,60.78
1865,558,110,4,19/03/23,25.42
1866,576,180,3,19/03/23,94.76
1867,130,46,3,19/03/23,12.99
1868,822,25,1,19/03/23,90.34
1869,363,21,4,19/03/23,14.29
1870,705,121,4,19/03/23,59.81
1871,819,122,1,19/03/23,67.99
1872,693,133,4,19/03/23,34.15
1873,292,70,2,20/03/23,43.77
1874,371,113,2,20/03/23,30.98
1875,794,107,2,20/03/23,72.89
1876,29,112,4,20/03/23,11.95
1877,149,108,2,20/03/23,24.61
1878,779,47,2,20/03/23,56.53
1879,296,196,1,20/03/23,66.05
1880,11,91,1,20/03/23,80.7
1881,512,18,3,20/03/23,99.35
1882,676,149,3,20/03/23,92.64
1883,113,104,3,20/03/23,86.53
1884,187,151,3,20/03/23,78.87
1885,807,192,1,20/03/23,42.85
1886,744,195,1,20/03/23,71.6
1887,227,40,1,20/03/23,24.03
1888,310,138,2,20/03/23,34.54
1889,98,89,2,20/03/23,72.22
1890,55,180,3,20/03/23,94.76
1891,623,200,2,20/03/23,93.91
1892,664,61,4,20/03/23,36.82
1893,758,192,1,20/03/23,42.85
1894,406,5,3,20/03/23,17.97
1895,69,122,3,20/03/23,67.99
1896,312,181,4,20/03/23,69
1897,289,55,2,21/03/23,67.76
1898,762,37,3,21/03/23,58.92
1899,548,56,2,21/03/23,70.21
1900,751,187,2,21/03/23,84.34
1901,148,102,4,21/03/23,64.32
1902,467,93,3,21/03/23,29.67
1903,739,197,2,21/03/23,23.76
1904,244,73,2,21/03/23,68.55
1905,491,59,4,21/03/23,51.94
1906,849,2,4,21/03/23,81.6
1907,958,193,2,21/03/23,82.2
1908,507,104,4,21/03/23,86.53
1909,365,188,2,21/03/23,36.22
1910,482,51,3,21/03/23,9312
1911,201,30,1,21/03/23,19.32
1912,154,11,4,21/03/23,58.55
1913,450,108,1,21/03/23,24.61
1914,501,76,2,21/03/23,94.25
1915,73,167,2,21/03/23,66.2
1916,713,90,2,21/03/23,39.33
1917,296,123,1,21/03/23,25.18
1918,17,200,2,21/03/23,93.91
1919,641,191,4,21/03/23,48.47
1920,217,192,3,21/03/23,42.85
1921,61,189,3,22/03/23,82.77
1922,939,125,4,22/03/23,53.93
1923,616,182,3,22/03/23,30.83
1924,42,122,1,22/03/23,67.99
1925,25,94,2,22/03/23,66.29
1926,39,103,2,22/03/23,93.81
1927,803,186,2,22/03/23,23.46
1928,131,184,1,22/03/23,51.99
1929,498,162,1,22/03/23,87.55
1930,229,31,1,22/03/23,51.2
1931,108,52,4,22/03/23,80.47
1932,172,89,1,22/03/23,72.22
1933,435,76,3,22/03/23,94.25
1934,478,129,4,22/03/23,72.93
1935,102,183,4,22/03/23,32.66
1936,866,22,4,22/03/23,23.28
1937,524,40,1,22/03/23,24.03
1938,275,101,4,22/03/23,16.85
1939,613,111,1,22/03/23,85.44
1940,44,129,1,22/03/23,72.93
1941,955,65,4,22/03/23,17.19
1942,817,191,2,22/03/23,48.47
1943,957,182,2,22/03/23,30.83
1944,17,170,4,22/03/23,13.65
1945,330,149,2,23/03/23,92.64
1946,569,79,3,23/03/23,50.42
1947,823,22,3,23/03/23,23.28
1948,497,166,1,23/03/23,26.81
1949,815,99,2,23/03/23,44.37
1950,12,8,3,23/03/23,87.2
1951,318,190,4,23/03/23,92.82
1952,592,175,2,23/03/23,28.05
1953,216,17,3,23/03/23,94.5
1954,339,17,3,23/03/23,94.5
1955,776,90,4,23/03/23,39.33
1956,991,141,1,23/03/23,85.04
1957,661,145,4,23/03/23,66
1958,81,166,1,23/03/23,26.81
1959,727,81,3,23/03/23,76.79
1960,485,78,1,23/03/23,92.83
1961,374,173,3,23/03/23,74.83
1962,976,6,3,23/03/23,91.73
1963,710,163,2,23/03/23,50.61
1964,200,110,1,23/03/23,25.42
1965,537,14,1,23/03/23,31.64
1966,466,72,1,23/03/23,46.64
1967,89,189,4,23/03/23,82.77
1968,268,143,2,23/03/23,60.78
1969,655,54,2,24/03/23,82.01
1970,571,27,2,24/03/23,65.77
1971,922,13,4,24/03/23,18.78
1972,489,159,1,24/03/23,17.42
1973,877,163,1,24/03/23,50.61
1974,538,60,1,24/03/23,67.3
1975,47,6,2,24/03/23,91.73
1976,288,197,2,24/03/23,23.76
1977,778,58,3,24/03/23,61.64
1978,16,49,4,24/03/23,78.21
1979,711,151,4,24/03/23,78.87
1980,401,162,2,24/03/23,87.55
1981,919,26,3,24/03/23,26.82
1982,794,47,1,24/03/23,56.53
1983,981,5,2,24/03/23,17.97
1984,86,20,4,24/03/23,10.53
1985,250,134,4,24/03/23,52.27
1986,391,198,4,24/03/23,86.03
1987,782,59,1,24/03/23,51.94
1988,335,192,4,24/03/23,42.85
1989,629,146,1,24/03/23,11.09
1990,519,132,1,24/03/23,12.98
1991,137,17,1,24/03/23,94.5
1992,883,14,2,24/03/23,31.64
1993,688,13,1,25/03/23,18.78
1994,840,135,3,25/03/23,16.89
1995,498,128,4,25/03/23,62.76
1996,827,44,2,25/03/23,81.93
1997,727,119,4,25/03/23,90.33
1998,477,143,1,25/03/23,60.78
1999,594,19,2,25/03/23,96.33
2000,223,63,3,25/03/23,65.49
2001,990,163,1,25/03/23,50.61
2002,372,81,4,25/03/23,76.79
2003,935,163,3,25/03/23,50.61
2004,995,147,1,25/03/23,53.98
2005,402,148,3,25/03/23,67.98
2006,443,100,1,25/03/23,68.85
2007,490,163,2,25/03/23,50.61
2008,615,160,1,25/03/23,85.88
2009,273,122,2,25/03/23,67.99
2010,526,176,1,25/03/23,90
2011,159,44,1,25/03/23,81.93
2012,152,104,4,25/03/23,86.53
2013,995,152,3,25/03/23,63.79
2014,620,61,3,25/03/23,36.82
2015,188,125,3,25/03/23,53.93
2016,813,145,1,25/03/23,66
2017,98,71,1,26/03/23,53.74
2018,131,107,1,26/03/23,72.89
2019,805,50,2,26/03/23,67.71
2020,171,65,2,26/03/23,17.19
2021,936,99,4,26/03/23,44.37
2022,986,32,1,26/03/23,43.82
2023,183,164,3,26/03/23,10.36
2024,983,141,3,26/03/23,85.04
2025,364,198,4,26/03/23,86.03
2026,39,58,3,26/03/23,61.64
2027,527,128,4,26/03/23,62.76
2028,888,142,1,26/03/23,45.55
2029,497,165,3,26/03/23,46.15
2030,516,112,1,26/03/23,11.95
2031,349,68,2,26/03/23,42.59
2032,982,40,3,26/03/23,24.03
2033,921,187,2,26/03/23,84.34
2034,397,144,3,26/03/23,30.49
2035,722,190,1,26/03/23,92.82
2036,161,132,4,26/03/23,12.98
2037,16,173,1,26/03/23,74.83
2038,493,90,1,26/03/23,39.33
2039,426,28,1,26/03/23,92.56
2040,108,96,3,26/03/23,99.06
2041,894,194,4,27/03/23,57.65
2042,450,31,2,27/03/23,51.2
2043,311,3,1,27/03/23,78.72
2044,739,136,3,27/03/23,73.53
2045,170,24,2,27/03/23,84.69
2046,546,15,1,27/03/23,46.59
2047,414,171,2,27/03/23,69.05
2048,251,159,1,27/03/23,17.42
2049,759,45,2,27/03/23,34.44
2050,781,194,2,27/03/23,57.65
2051,141,8,4,27/03/23,87.2
2052,274,71,4,27/03/23,53.74
2053,416,108,1,27/03/23,24.61
2054,608,115,3,27/03/23,62.75
2055,739,103,4,27/03/23,93.81
2056,891,125,2,27/03/23,53.93
2057,39,57,4,27/03/23,84.9
2058,814,30,4,27/03/23,19.32
2059,29,146,1,27/03/23,11.09
2060,958,114,4,27/03/23,78.16
2061,477,197,4,27/03/23,23.76
2062,318,117,2,27/03/23,77.15
2063,245,167,4,27/03/23,66.2
2064,748,60,2,27/03/23,67.3
2065,697,98,4,28/03/23,30.55
2066,272,171,4,28/03/23,69.05
2067,440,126,3,28/03/23,15.19
2068,748,173,4,28/03/23,74.83
2069,239,151,2,28/03/23,78.87
2070,377,197,2,28/03/23,23.76
2071,266,94,1,28/03/23,66.29
2072,926,134,1,28/03/23,52.27
2073,921,184,3,28/03/23,51.99
2074,359,122,2,28/03/23,67.99
2075,340,108,2,28/03/23,24.61
2076,389,4,2,28/03/23,22.06
2077,577,93,3,28/03/23,29.67
2078,990,151,2,28/03/23,78.87
2079,689,6,1,28/03/23,91.73
2080,3,32,3,28/03/23,43.82
2081,429,106,1,28/03/23,99.41
2082,142,146,1,28/03/23,11.09
2083,376,15,3,28/03/23,46.59
2084,670,168,4,28/03/23,71.14
2085,324,122,4,28/03/23,67.99
2086,146,96,1,28/03/23,99.06
2087,958,6,4,28/03/23,91.73
2088,293,112,2,28/03/23,11.95
2089,665,120,3,29/03/23,30.43
2090,432,123,1,29/03/23,25.18
2091,705,191,2,29/03/23,48.47
2092,949,67,4,29/03/23,64.75
2093,975,106,2,29/03/23,99.41
2094,585,139,4,29/03/23,10.3
2095,399,43,1,29/03/23,33.47
2096,817,145,2,29/03/23,66
2097,889,96,3,29/03/23,99.06
2098,344,132,1,29/03/23,12.98
2099,964,191,2,29/03/23,48.47
2100,140,196,2,29/03/23,66.05
2101,187,81,4,29/03/23,76.79
2102,805,41,1,29/03/23,27.03
2103,61,133,1,29/03/23,34.15
2104,997,160,1,29/03/23,85.88
2105,939,198,1,29/03/23,86.03
2106,380,35,4,29/03/23,11.56
2107,710,22,3,29/03/23,23.28
2108,807,193,1,29/03/23,82.2
2109,440,150,4,29/03/23,44.32
2110,319,112,3,29/03/23,11.95
2111,302,11,3,29/03/23,58.55
2112,344,3,4,29/03/23,78.72
2113,11,137,1,30/03/23,45.43
2114,62,60,3,30/03/23,67.3
2115,845,76,1,30/03/23,94.25
2116,226,87,1,30/03/23,84.97
2117,153,14,2,30/03/23,31.64
2118,711,18,1,30/03/23,99.35
2119,564,113,2,30/03/23,30.98
2120,772,73,3,30/03/23,68.55
2121,571,23,4,30/03/23,41.4
2122,584,83,2,30/03/23,90.16
2123,660,125,4,30/03/23,53.93
2124,861,175,3,30/03/23,28.05
2125,575,69,1,30/03/23,77.71
2126,310,47,3,30/03/23,56.53
2127,885,116,4,30/03/23,80.45
2128,243,30,3,30/03/23,19.32
2129,493,25,1,30/03/23,90.34
2130,366,156,3,30/03/23,89.84
2131,330,112,1,30/03/23,11.95
2132,107,25,2,30/03/23,90.34
2133,226,74,4,30/03/23,42.05
2134,825,58,1,30/03/23,61.64
2135,218,94,1,30/03/23,66.29
2136,937,119,3,30/03/23,90.33
2137,753,127,2,31/03/23,94.35
2138,506,169,1,31/03/23,53.88
2139,259,25,2,31/03/23,90.34
2140,888,78,2,31/03/23,92.83
2141,774,99,3,31/03/23,44.37
2142,517,116,1,31/03/23,80.45
2143,773,48,3,31/03/23,27.7
2144,54,10,4,31/03/23,57.39
2145,47,99,4,31/03/23,44.37
2146,727,11,1,31/03/23,58.55
2147,689,85,2,31/03/23,99.81
2148,521,149,1,31/03/23,92.64
2149,99,173,1,31/03/23,74.83
2150,20,135,4,31/03/23,16.89
2151,890,192,4,31/03/23,42.85
2152,753,126,2,31/03/23,15.19
2153,573,64,2,31/03/23,31.05
2154,891,2,1,31/03/23,81.6
2155,490,76,3,31/03/23,94.25
2156,419,121,1,31/03/23,59.81
2157,690,42,2,31/03/23,82.72
2158,850,54,3,31/03/23,82.01
2159,62,75,4,31/03/23,96.74
2160,145,16,2,31/03/23,87.93
2161,216,18,2,01/04/23,99.35
2162,3,187,3,01/04/23,84.34
2163,160,90,2,01/04/23,39.33
2164,739,144,2,01/04/23,30.49
2165,998,6,2,01/04/23,91.73
2166,781,185,2,01/04/23,90.8
2167,120,108,2,01/04/23,24.61
2168,893,175,2,01/04/23,28.05
2169,89,48,2,01/04/23,27.7
2170,329,42,2,01/04/23,82.72
2171,580,76,4,01/04/23,94.25
2172,910,188,2,01/04/23,36.22
2173,357,77,4,01/04/23,86.32
2174,610,132,4,01/04/23,12.98
2175,267,130,1,01/04/23,57.27
2176,617,59,1,01/04/23,51.94
2177,952,155,4,01/04/23,38.72
2178,323,27,4,01/04/23,65.77
2179,635,79,2,01/04/23,50.42
2180,988,72,1,01/04/23,46.64
2181,541,7,3,01/04/23,58.2
2182,649,191,1,01/04/23,48.47
2183,195,111,4,01/04/23,85.44
2184,921,119,4,01/04/23,90.33
2185,738,174,2,02/04/23,84.7
2186,332,63,2,02/04/23,65.49
2187,170,124,1,02/04/23,97.86
2188,521,12,2,02/04/23,87.46
2189,463,141,3,02/04/23,85.04
2190,40,43,3,02/04/23,33.47
2191,537,17,2,02/04/23,94.5
2192,261,63,3,02/04/23,65.49
2193,395,120,3,02/04/23,30.43
2194,955,36,1,02/04/23,99.46
2195,226,8,3,02/04/23,87.2
2196,984,69,4,02/04/23,77.71
2197,124,90,4,02/04/23,39.33
2198,975,36,1,02/04/23,99.46
2199,38,28,2,02/04/23,92.56
2200,328,118,1,02/04/23,14.55
2201,251,93,2,02/04/23,29.67
2202,901,175,2,02/04/23,28.05
2203,176,76,2,02/04/23,94.25
2204,602,101,2,02/04/23,16.85
2205,914,158,2,02/04/23,22.27
2206,454,151,1,02/04/23,78.87
2207,37,144,2,02/04/23,30.49
2208,316,14,3,02/04/23,31.64
2209,688,71,3,03/04/23,53.74
2210,973,180,2,03/04/23,94.76
2211,796,124,3,03/04/23,97.86
2212,965,125,4,03/04/23,53.93
2213,973,37,1,03/04/23,58.92
2214,593,29,1,03/04/23,51.74
2215,114,195,2,03/04/23,71.6
2216,40,143,2,03/04/23,60.78
2217,301,175,4,03/04/23,28.05
2218,224,174,2,03/04/23,84.7
2219,318,180,3,03/04/23,94.76
2220,349,19,4,03/04/23,96.33
2221,115,106,3,03/04/23,99.41
2222,698,21,1,03/04/23,14.29
2223,323,64,3,03/04/23,31.05
2224,568,165,1,03/04/23,46.15
2225,40,27,3,03/04/23,65.77
2226,866,55,1,03/04/23,67.76
2227,40,29,2,03/04/23,51.74
2228,859,148,3,03/04/23,67.98
2229,973,25,1,03/04/23,90.34
2230,749,70,3,03/04/23,43.77
2231,289,63,4,03/04/23,65.49
2232,262,164,2,03/04/23,10.36
2233,216,130,1,04/04/23,57.27
2234,147,150,4,04/04/23,44.32
2235,336,16,3,04/04/23,87.93
2236,168,146,4,04/04/23,11.09
2237,92,197,3,04/04/23,23.76
2238,353,182,2,04/04/23,30.83
2239,571,100,4,04/04/23,68.85
2240,571,30,2,04/04/23,19.32
2241,816,45,1,04/04/23,34.44
2242,681,19,3,04/04/23,96.33
2243,781,34,3,04/04/23,49.48
2244,363,141,2,04/04/23,85.04
2245,557,171,2,04/04/23,69.05
2246,345,62,1,04/04/23,26.43
2247,693,118,4,04/04/23,14.55
2248,170,100,3,04/04/23,68.85
2249,356,22,3,04/04/23,23.28
2250,191,180,1,04/04/23,94.76
2251,667,180,1,04/04/23,94.76
2252,422,111,2,04/04/23,85.44
2253,700,164,2,04/04/23,10.36
2254,7,73,4,04/04/23,68.55
2255,133,147,1,04/04/23,53.98
2256,747,38,4,04/04/23,52.63
2257,557,70,1,05/04/23,43.77
2258,826,116,3,05/04/23,80.45
2259,761,79,1,05/04/23,50.42
